Geneid,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ENSG00000277224,0,0,0,0,0,0,1,2
ENSG00000277227,0,0,0,0,0,0,0,0
ENSG00000277228,0,0,2,0,1,1,2,0
ENSG00000277229,1,0,0,0,0,1,1,0
ENSG00000277232,2,5,5,1,5,4,2,2
ENSG00000277233,0,0,0,0,0,0,0,0
ENSG00000277234,0,0,0,0,0,0,0,0
ENSG00000277235,0,0,0,0,0,0,0,0
ENSG00000277241,0,4,6,6,5,13,0,3
ENSG00000277243,0,0,0,0,0,0,0,0
ENSG00000277245,1,4,3,0,3,1,2,2
ENSG00000277246,0,2,2,1,3,1,1,1
ENSG00000277247,0,0,0,0,0,0,0,0
ENSG00000277248,0,0,0,0,0,0,0,0
ENSG00000277249,2,1,1,0,1,2,1,0
ENSG00000277250,0,0,1,0,0,0,0,0
ENSG00000277252,0,0,0,0,0,0,0,0
ENSG00000277253,0,0,0,0,0,2,0,0
ENSG00000277255,0,0,0,0,0,0,0,0
ENSG00000277258,0,0,0,0,0,0,0,0
ENSG00000277260,0,0,0,0,0,0,0,0
ENSG00000277264,0,0,0,0,0,0,0,0
ENSG00000277265,0,1,0,0,0,0,0,0
ENSG00000277268,0,0,0,0,0,0,0,0
ENSG00000277269,0,0,0,0,0,0,0,0
ENSG00000277270,1,5,1,2,8,8,0,4
ENSG00000277274,0,0,0,0,0,0,0,0
ENSG00000277277,0,0,0,0,0,0,0,0
ENSG00000277282,0,0,0,0,0,0,0,0
ENSG00000277283,25,34,40,20,31,28,30,38
ENSG00000277287,40,17,41,13,53,36,39,18
ENSG00000277288,3,1,7,1,13,2,8,0
ENSG00000277289,0,0,0,0,0,0,0,0
ENSG00000277290,5,5,4,6,12,4,4,2
ENSG00000277295,0,0,0,0,0,0,0,0
ENSG00000277297,0,0,0,0,0,0,0,0
ENSG00000277299,2,1,0,1,2,0,1,1
ENSG00000277301,0,0,0,0,0,0,0,0
ENSG00000277304,0,1,0,0,0,1,1,0
ENSG00000277306,0,0,0,0,0,0,0,0
ENSG00000277308,0,0,0,0,0,0,0,0
ENSG00000277310,0,2,5,1,4,2,2,0
ENSG00000277311,0,0,0,0,0,0,0,0
ENSG00000277313,0,0,0,0,0,0,0,0
ENSG00000277315,0,0,0,0,0,0,0,0
ENSG00000277319,0,0,0,0,0,0,0,0
ENSG00000277320,0,0,0,0,0,0,0,0
ENSG00000277322,0,0,0,0,0,0,0,0
ENSG00000277324,0,1,0,0,3,1,0,0
ENSG00000277327,0,1,0,0,0,0,0,2
ENSG00000277332,0,0,0,0,0,0,0,0
ENSG00000277340,0,0,0,0,0,0,0,0
ENSG00000277341,0,0,0,0,0,0,0,0
ENSG00000277342,0,1,0,0,1,1,0,0
ENSG00000277344,0,0,0,0,0,0,0,0
ENSG00000277349,1,1,0,0,0,0,0,0
ENSG00000277350,0,0,0,0,0,0,0,0
ENSG00000277351,17,9,17,1,22,7,15,3
ENSG00000277357,0,0,0,0,0,0,0,0
ENSG00000277358,0,0,0,0,0,0,0,0
ENSG00000277363,0,0,0,0,0,0,0,0
ENSG00000277367,0,0,0,0,0,0,0,0
ENSG00000277368,4,2,2,0,0,0,0,0
ENSG00000277369,1,2,7,4,5,6,0,3
ENSG00000277370,0,0,0,0,0,0,0,0
ENSG00000277371,0,1,2,0,2,2,1,0
ENSG00000277373,0,2,3,1,0,0,2,2
ENSG00000277374,0,0,0,0,0,0,0,0
ENSG00000277379,0,0,0,0,0,0,0,0
ENSG00000277382,1,0,3,1,2,1,1,0
ENSG00000277383,4,9,6,8,2,9,4,12
ENSG00000277385,0,0,0,0,0,0,0,0
ENSG00000277386,0,1,0,0,1,3,1,1
ENSG00000277387,0,0,0,0,0,0,0,0
ENSG00000277388,0,0,0,0,0,0,0,0
ENSG00000277391,0,0,0,0,0,0,0,0
ENSG00000277396,0,0,0,0,0,0,0,0
ENSG00000277397,8,3,14,2,17,1,6,2
ENSG00000277399,0,0,0,0,0,0,0,0
ENSG00000277400,0,0,0,0,0,0,0,0
ENSG00000277402,0,0,0,0,0,0,0,0
ENSG00000277406,0,0,0,0,0,0,0,0
ENSG00000277408,0,0,0,0,0,0,0,0
ENSG00000277410,0,0,0,0,0,0,0,0
ENSG00000277411,0,0,1,0,0,0,0,0
ENSG00000277412,0,0,0,0,0,0,0,0
ENSG00000277413,0,0,0,0,0,0,0,0
ENSG00000277418,0,0,0,0,0,0,0,0
ENSG00000277422,0,0,0,0,0,0,0,0
ENSG00000277423,6,4,8,2,4,9,6,2
ENSG00000277425,4,3,2,0,2,6,4,2
ENSG00000277426,0,0,0,0,0,0,0,0
ENSG00000277428,0,0,0,0,0,0,0,0
ENSG00000277435,2,1,2,0,1,4,1,1
ENSG00000277436,0,0,0,0,0,0,0,0
ENSG00000277437,0,0,0,0,0,0,0,0
ENSG00000277438,0,0,0,0,0,1,0,0
ENSG00000277440,0,0,0,0,1,0,0,0
ENSG00000277443,7924,3076,7312,2065,9685,5268,6251,2292
ENSG00000277444,0,0,0,0,0,0,0,0
ENSG00000277446,0,0,0,0,0,0,0,0
ENSG00000277447,0,1,2,0,1,0,0,0
ENSG00000277448,0,0,0,0,0,0,0,0
ENSG00000277449,10,14,23,9,13,13,13,12
ENSG00000277450,1,0,0,0,0,0,0,0
ENSG00000277452,1,0,2,0,0,0,0,0
ENSG00000277453,1,0,1,2,0,0,0,0
ENSG00000277455,0,0,0,0,0,0,0,0
ENSG00000277458,2,0,0,0,0,0,0,0
ENSG00000277459,10,7,17,2,10,21,8,10
ENSG00000277460,0,0,0,0,0,0,0,0
ENSG00000277462,57,44,58,51,55,67,49,52
ENSG00000277463,0,0,1,0,0,2,1,0
ENSG00000277464,0,0,0,0,0,0,0,0
ENSG00000277465,0,0,0,0,0,0,0,0
ENSG00000277466,0,0,1,0,0,0,0,0
ENSG00000277467,0,0,0,0,0,0,0,0
ENSG00000277468,0,0,0,0,0,0,0,0
ENSG00000277469,0,0,0,0,0,0,0,0
ENSG00000277473,0,0,0,0,0,0,0,0
ENSG00000277474,0,0,0,0,0,0,0,0
ENSG00000277475,0,0,0,0,0,0,0,0
ENSG00000277476,41,36,50,39,46,34,30,35
ENSG00000277478,0,0,0,0,0,0,0,0
ENSG00000277479,0,0,0,0,0,0,0,0
ENSG00000277481,1,1,1,3,2,1,1,1
ENSG00000277482,1,0,0,0,0,0,0,0
ENSG00000277483,0,0,0,0,0,0,0,0
ENSG00000277486,0,0,0,0,0,0,0,0
ENSG00000277488,0,0,0,0,0,0,0,0
ENSG00000277490,0,0,0,0,0,0,0,0
ENSG00000277491,1,4,4,1,3,9,2,5
ENSG00000277492,0,0,0,0,0,0,0,0
ENSG00000277493,0,0,0,0,0,0,0,0
ENSG00000277494,0,0,0,0,0,0,0,0
ENSG00000277496,22,7,44,13,32,46,15,10
ENSG00000277498,0,0,0,0,0,1,0,0
ENSG00000277499,0,0,0,0,0,0,0,0
ENSG00000277500,0,0,0,0,0,0,0,0
ENSG00000277501,0,0,0,0,0,1,0,0
ENSG00000277502,0,0,0,0,0,0,0,0
ENSG00000277504,0,0,1,0,1,0,0,0
ENSG00000277505,0,0,0,0,0,0,0,0
ENSG00000277506,0,0,0,0,0,0,0,0
ENSG00000277508,0,0,0,0,0,0,0,0
ENSG00000277509,0,0,0,0,0,0,0,0
ENSG00000277510,0,0,0,0,0,0,0,0
ENSG00000277511,8,17,8,9,4,14,12,12
ENSG00000277512,0,0,0,0,0,0,0,0
ENSG00000277513,0,0,0,0,0,0,0,0
ENSG00000277514,0,0,0,0,0,0,0,0
ENSG00000277515,0,0,0,0,0,0,0,0
ENSG00000277516,0,0,0,0,0,0,0,0
ENSG00000277519,0,0,0,0,0,0,0,0
ENSG00000277521,0,0,0,0,0,0,0,0
ENSG00000277524,0,0,0,0,0,0,0,0
ENSG00000277526,0,0,0,0,0,0,0,0
ENSG00000277527,0,0,1,0,0,0,0,0
ENSG00000277529,0,0,0,0,0,0,0,0
ENSG00000277531,4,4,1,0,0,2,1,4
ENSG00000277532,0,0,0,0,0,0,0,0
ENSG00000277533,0,0,0,0,0,0,0,0
ENSG00000277534,13,5,8,16,7,12,4,11
ENSG00000277535,0,0,0,0,0,0,0,0
ENSG00000277541,0,0,0,0,0,0,0,0
ENSG00000277542,0,0,0,0,0,0,0,0
ENSG00000277543,0,0,0,0,0,0,0,0
ENSG00000277544,0,0,0,0,0,0,0,0
ENSG00000277545,0,0,0,0,0,0,0,0
ENSG00000277548,3,1,2,1,1,8,2,3
ENSG00000277549,0,0,0,0,0,0,0,0
ENSG00000277550,0,0,0,0,0,0,0,0
ENSG00000277553,0,0,0,0,0,0,0,0
ENSG00000277556,0,0,0,0,0,0,0,0
ENSG00000277558,0,0,2,0,1,0,1,1
ENSG00000277559,1,1,2,0,0,0,0,0
ENSG00000277561,0,0,0,0,0,0,0,0
ENSG00000277562,0,0,0,0,0,0,0,0
ENSG00000277563,0,0,0,0,0,0,0,0
ENSG00000277565,0,0,0,0,0,0,0,0
ENSG00000277566,0,1,1,0,3,1,0,2
ENSG00000277568,0,0,1,0,1,0,0,0
ENSG00000277569,0,0,0,0,0,0,0,0
ENSG00000277572,0,0,0,0,0,0,0,0
ENSG00000277575,0,0,0,0,0,0,0,0
ENSG00000277576,0,0,0,0,0,0,0,0
ENSG00000277577,0,0,0,0,0,0,0,0
ENSG00000277578,0,0,0,0,0,0,0,0
ENSG00000277579,0,0,0,0,0,0,0,0
ENSG00000277581,0,0,0,0,0,0,0,0
ENSG00000277582,0,0,0,0,0,0,0,0
ENSG00000277583,0,0,0,0,0,0,0,0
ENSG00000277586,6,25,9,2,14,40,7,5
ENSG00000277587,0,0,0,0,0,0,1,0
ENSG00000277588,0,1,1,2,3,1,1,0
ENSG00000277589,0,0,0,0,0,0,0,0
ENSG00000277590,0,0,0,0,0,0,0,0
ENSG00000277591,0,0,0,0,0,0,0,0
ENSG00000277592,0,0,0,0,0,0,0,0
ENSG00000277595,2,4,9,5,3,10,5,7
ENSG00000277597,0,0,0,0,0,0,0,0
ENSG00000277598,0,0,0,0,0,0,0,0
ENSG00000277599,0,0,0,0,0,0,0,0
ENSG00000277602,1,0,0,1,2,1,0,1
ENSG00000277604,0,0,0,0,0,0,0,0
ENSG00000277605,0,0,0,0,0,0,0,0
ENSG00000277608,0,0,0,0,0,0,0,0
ENSG00000277610,0,0,0,0,0,1,0,0
ENSG00000277611,0,0,0,0,0,0,0,0
ENSG00000277613,0,0,0,0,0,0,0,0
ENSG00000277617,0,0,0,0,0,0,0,0
ENSG00000277618,0,0,0,0,0,0,1,0
ENSG00000277619,0,0,1,0,0,0,1,0
ENSG00000277621,0,0,0,0,0,0,0,0
ENSG00000277628,0,0,2,1,1,0,0,0
ENSG00000277630,0,0,0,0,0,0,0,0
ENSG00000277631,16,33,106,19,26,29,28,18
ENSG00000277632,0,0,0,0,0,0,0,0
ENSG00000277634,0,0,0,0,0,1,0,0
ENSG00000277635,0,0,0,0,0,0,0,0
ENSG00000277636,0,0,0,0,0,0,0,0
ENSG00000277637,0,0,0,0,0,0,0,0
ENSG00000277639,52,39,71,35,61,50,38,41
ENSG00000277640,0,0,0,0,0,0,0,0
ENSG00000277646,0,0,0,0,0,0,0,0
ENSG00000277647,0,0,0,0,0,0,0,0
ENSG00000277651,0,0,0,0,0,0,0,0
ENSG00000277653,0,0,0,0,0,0,0,0
ENSG00000277654,14,12,20,4,18,20,12,19
ENSG00000277655,0,0,0,0,0,0,0,0
ENSG00000277661,0,0,0,0,0,0,0,0
ENSG00000277662,1,7,5,1,3,7,2,0
ENSG00000277668,0,0,0,0,0,0,0,0
ENSG00000277670,0,0,0,0,0,0,0,0
ENSG00000277671,0,0,0,0,0,0,0,0
ENSG00000277672,0,0,0,0,0,0,1,0
ENSG00000277673,0,0,0,0,0,0,0,0
ENSG00000277675,0,0,0,0,0,0,0,0
ENSG00000277677,0,0,0,0,0,0,0,0
ENSG00000277678,0,0,2,1,4,2,2,0
ENSG00000277681,3,0,1,0,1,1,1,0
ENSG00000277684,0,0,1,0,0,0,0,0
ENSG00000277687,14,17,18,15,9,22,17,18
ENSG00000277688,0,0,0,0,0,0,0,0
ENSG00000277689,0,0,0,0,0,0,0,0
ENSG00000277690,0,0,0,0,0,0,0,0
ENSG00000277692,3,1,1,2,5,0,2,0
ENSG00000277693,0,0,0,0,0,0,0,0
ENSG00000277694,0,0,0,0,0,0,0,0
ENSG00000277695,0,1,0,0,0,0,1,0
ENSG00000277698,0,0,0,0,0,0,0,0
ENSG00000277701,14,11,24,1,15,16,8,6
ENSG00000277702,48,28,53,18,50,42,60,57
ENSG00000277704,0,0,0,0,0,0,0,0
ENSG00000277705,1,0,1,1,0,1,1,1
ENSG00000277708,0,0,0,0,0,0,0,0
ENSG00000277710,0,0,0,0,0,0,0,0
ENSG00000277711,0,0,0,0,0,0,0,0
ENSG00000277713,0,0,0,0,0,0,0,0
ENSG00000277715,11,4,17,6,21,11,14,9
ENSG00000277717,0,0,0,0,0,0,0,0
ENSG00000277718,0,0,0,0,1,2,0,0
ENSG00000277720,0,0,0,0,0,0,0,0
ENSG00000277721,0,0,0,1,0,0,1,0
ENSG00000277728,5,1,4,2,7,4,4,5
ENSG00000277732,0,0,0,0,0,0,0,0
ENSG00000277734,1,1,0,0,1,3,0,0
ENSG00000277737,0,0,0,0,0,0,0,0
ENSG00000277738,0,1,0,0,0,0,0,0
ENSG00000277739,0,0,0,0,0,0,0,0
ENSG00000277740,0,0,0,0,0,0,0,0
ENSG00000277741,2,0,2,4,0,2,0,1
ENSG00000277743,0,0,0,0,0,0,0,0
ENSG00000277744,6,3,14,4,7,7,9,4
ENSG00000277745,0,0,0,0,0,0,0,0
ENSG00000277746,0,0,0,0,0,0,0,0
ENSG00000277747,0,0,0,0,0,0,0,0
ENSG00000277748,0,0,0,0,0,0,0,0
ENSG00000277749,1,0,0,0,0,0,0,0
ENSG00000277752,0,0,0,0,0,0,0,0
ENSG00000277754,0,0,0,0,0,1,0,0
ENSG00000277755,0,0,0,0,0,0,0,0
ENSG00000277757,0,0,0,0,0,0,0,0
ENSG00000277758,11,6,24,16,15,20,32,30
ENSG00000277759,1,0,0,0,1,0,0,0
ENSG00000277762,0,0,0,0,0,0,0,0
ENSG00000277763,7,5,7,4,6,9,11,6
ENSG00000277764,0,0,0,0,0,0,0,0
ENSG00000277766,0,0,0,0,0,0,0,0
ENSG00000277767,10,6,14,5,9,11,7,10
ENSG00000277769,0,0,0,0,0,0,0,0
ENSG00000277770,0,0,0,0,0,0,0,0
ENSG00000277771,0,0,0,0,0,0,0,0
ENSG00000277774,0,0,0,0,0,0,0,0
ENSG00000277775,0,0,0,0,0,0,1,0
ENSG00000277777,0,0,0,0,0,0,0,0
ENSG00000277778,0,0,0,0,0,0,0,0
ENSG00000277782,23,14,30,18,20,18,23,31
ENSG00000277784,0,0,0,0,0,0,0,0
ENSG00000277785,0,0,0,0,0,0,0,0
ENSG00000277790,0,0,0,0,0,0,0,0
ENSG00000277791,0,0,0,0,0,0,0,0
ENSG00000277794,0,0,0,0,0,0,0,0
ENSG00000277795,0,0,0,1,1,0,0,0
ENSG00000277797,0,0,0,0,0,0,0,0
ENSG00000277801,0,0,0,0,0,0,0,0
ENSG00000277803,0,0,0,0,0,0,0,0
ENSG00000277806,19,10,26,10,15,20,28,12
ENSG00000277809,0,0,0,0,0,0,0,0
ENSG00000277817,0,0,0,0,0,0,0,0
ENSG00000277818,0,0,0,0,0,0,0,0
ENSG00000277825,1,0,0,0,0,0,0,0
ENSG00000277826,0,0,0,0,0,0,0,0
ENSG00000277828,0,0,0,0,0,0,0,0
ENSG00000277829,3,3,6,2,3,4,8,2
ENSG00000277830,0,0,0,0,0,0,0,0
ENSG00000277831,2,8,4,2,3,3,4,5
ENSG00000277836,0,0,0,0,0,0,0,0
ENSG00000277837,0,1,0,0,0,0,0,0
ENSG00000277840,2,2,2,0,1,0,0,0
ENSG00000277841,0,0,0,0,0,0,0,0
ENSG00000277842,0,0,0,0,0,0,0,0
ENSG00000277846,0,0,0,0,0,0,0,0
ENSG00000277851,1,1,0,0,0,0,1,1
ENSG00000277852,0,0,0,0,0,0,0,0
ENSG00000277855,1,0,1,0,0,0,3,1
ENSG00000277856,0,0,0,0,0,0,0,0
ENSG00000277858,0,0,0,0,0,0,0,0
ENSG00000277859,0,0,0,0,0,0,0,0
ENSG00000277862,0,0,0,0,0,0,0,0
ENSG00000277863,0,0,0,0,0,0,0,0
ENSG00000277864,0,0,0,0,0,0,0,0
ENSG00000277865,0,0,0,0,0,0,0,0
ENSG00000277866,0,0,0,0,0,0,0,0
ENSG00000277867,0,0,0,0,0,0,0,0
ENSG00000277869,0,0,0,0,0,0,0,0
ENSG00000277870,0,0,0,0,0,0,0,0
ENSG00000277872,0,0,0,0,0,0,0,0
ENSG00000277873,3,6,0,2,5,4,0,0
ENSG00000277876,0,0,0,0,0,0,0,0
ENSG00000277878,0,0,0,0,0,0,0,0
ENSG00000277879,11,9,10,9,12,12,11,10
ENSG00000277880,0,0,0,0,0,0,0,0
ENSG00000277881,0,0,0,0,0,0,0,0
ENSG00000277882,0,0,0,0,0,0,0,0
ENSG00000277883,0,0,1,0,0,0,1,0
ENSG00000277887,0,0,0,0,0,0,0,0
ENSG00000277888,0,0,0,0,0,0,0,0
ENSG00000277889,0,0,0,0,0,0,0,0
ENSG00000277890,0,0,0,0,0,0,0,0
ENSG00000277892,0,2,0,1,0,0,0,0
ENSG00000277893,0,1,2,0,0,3,0,1
ENSG00000277895,0,3,1,3,1,0,1,0
ENSG00000277899,0,0,0,0,0,0,0,0
ENSG00000277900,0,0,0,0,0,0,0,0
ENSG00000277901,0,1,0,0,0,0,0,0
ENSG00000277903,0,0,0,0,0,0,0,0
ENSG00000277904,0,0,0,0,0,0,0,0
ENSG00000277907,0,0,0,0,0,0,0,0
ENSG00000277911,0,0,0,0,0,0,0,0
ENSG00000277912,0,0,0,0,0,0,0,0
ENSG00000277913,0,0,0,0,0,0,0,0
ENSG00000277914,1,4,0,0,2,1,1,0
ENSG00000277916,0,0,0,0,0,0,0,0
ENSG00000277918,0,0,0,0,0,0,0,0
ENSG00000277919,0,0,0,0,0,0,0,0
ENSG00000277920,0,0,0,0,0,0,0,0
ENSG00000277922,0,0,0,0,0,0,0,0
ENSG00000277925,0,0,0,0,0,0,0,0
ENSG00000277927,0,0,0,0,0,0,0,0
ENSG00000277930,0,0,0,0,0,0,0,0
ENSG00000277932,0,0,0,0,0,0,0,0
ENSG00000277935,0,0,0,0,0,0,0,0
ENSG00000277938,0,7,0,0,4,2,7,4
ENSG00000277941,0,0,0,0,0,0,0,0
ENSG00000277942,0,0,0,0,0,0,1,0
ENSG00000277945,1,1,0,2,1,0,2,1
ENSG00000277946,0,0,0,0,0,0,0,0
ENSG00000277947,0,0,0,0,0,0,0,0
ENSG00000277948,1,3,4,1,7,4,1,1
ENSG00000277950,1,0,0,0,0,0,0,0
ENSG00000277952,18,9,8,5,10,10,6,8
ENSG00000277954,23,24,43,24,35,29,45,40
ENSG00000277957,2,1,3,1,0,2,0,0
ENSG00000277958,0,0,0,0,0,0,0,0
ENSG00000277959,8,10,3,3,14,27,5,3
ENSG00000277965,0,0,0,0,0,0,0,0
ENSG00000277966,0,0,0,0,0,0,0,0
ENSG00000277967,0,0,0,0,0,0,0,0
ENSG00000277968,1,0,0,0,0,1,1,1
ENSG00000277969,0,0,0,0,0,0,0,0
ENSG00000277971,0,0,0,0,0,0,0,0
ENSG00000277972,0,0,0,0,0,0,0,0
ENSG00000277973,0,0,0,0,0,0,0,0
ENSG00000277975,0,0,0,0,0,0,0,0
ENSG00000277977,10,5,6,2,14,7,6,3
ENSG00000277978,3,0,3,0,3,5,0,1
ENSG00000277981,0,0,0,0,0,0,0,0
ENSG00000277984,0,1,0,3,0,0,1,2
ENSG00000277985,0,0,0,0,0,0,0,0
ENSG00000277986,0,0,0,0,0,0,0,0
ENSG00000277987,0,0,0,0,0,0,0,0
ENSG00000277988,0,0,0,0,0,0,0,0
ENSG00000277991,0,1,0,0,0,0,0,0
ENSG00000277994,0,0,0,0,0,0,0,0
ENSG00000277997,0,0,0,0,0,0,0,0
ENSG00000277998,6,12,12,6,10,14,10,3
ENSG00000277999,0,0,4,1,1,3,0,2
ENSG00000278000,8,6,3,2,5,7,1,2
ENSG00000278001,0,0,0,0,0,0,0,0
ENSG00000278002,0,2,2,0,1,1,2,2
ENSG00000278004,0,0,0,0,0,0,0,0
ENSG00000278007,0,0,0,0,0,0,0,0
ENSG00000278008,0,0,0,0,0,0,0,0
ENSG00000278009,0,1,1,1,2,1,0,0
ENSG00000278010,0,0,0,0,0,0,0,0
ENSG00000278011,2,0,2,0,1,0,0,0
ENSG00000278012,0,0,0,0,0,0,0,0
ENSG00000278013,0,0,0,0,0,0,0,0
ENSG00000278017,2,0,2,2,0,0,0,1
ENSG00000278020,0,0,0,0,0,0,0,0
ENSG00000278022,0,0,0,0,0,2,0,0
ENSG00000278023,0,0,0,0,0,0,0,0
ENSG00000278026,0,0,0,0,0,0,0,0
ENSG00000278028,0,0,0,0,0,0,0,0
ENSG00000278030,1,0,9,1,0,2,1,1
ENSG00000278034,0,0,0,0,0,0,0,0
ENSG00000278035,2,1,2,2,4,2,3,4
ENSG00000278038,0,0,0,0,0,0,0,0
ENSG00000278039,0,0,0,0,0,0,0,0
ENSG00000278040,0,0,1,0,0,0,0,1
ENSG00000278041,2,0,1,0,5,3,1,0
ENSG00000278044,0,0,0,0,0,0,0,0
ENSG00000278045,0,0,0,0,0,0,0,0
ENSG00000278048,0,0,0,0,0,0,0,0
ENSG00000278050,0,0,0,0,0,0,0,0
ENSG00000278052,0,0,0,0,0,0,0,0
ENSG00000278053,60,44,62,48,71,110,43,41
ENSG00000278054,0,0,0,0,0,0,0,0
ENSG00000278055,0,0,0,0,0,0,0,0
ENSG00000278057,0,0,0,0,0,0,0,0
ENSG00000278058,13,13,15,14,19,11,15,11
ENSG00000278060,0,0,0,0,0,0,0,0
ENSG00000278066,0,0,0,0,0,0,0,0
ENSG00000278068,0,0,0,0,0,0,0,0
ENSG00000278069,0,0,0,0,0,0,0,0
ENSG00000278071,5,6,12,3,10,6,8,8
ENSG00000278072,0,0,0,0,0,0,0,0
ENSG00000278073,0,0,0,0,0,0,0,0
ENSG00000278075,1,3,1,3,4,5,1,5
ENSG00000278077,0,0,0,0,0,0,0,0
ENSG00000278078,0,0,0,0,0,0,0,0
ENSG00000278083,1,0,2,0,0,0,0,0
ENSG00000278084,0,0,0,0,0,0,0,0
ENSG00000278085,0,0,0,0,0,0,0,0
ENSG00000278089,0,0,0,0,0,0,0,0
ENSG00000278090,0,0,1,0,0,0,0,0
ENSG00000278095,0,0,0,0,0,0,0,0
ENSG00000278097,0,0,0,0,0,0,0,0
ENSG00000278098,0,0,0,0,0,0,0,0
ENSG00000278099,0,0,0,0,0,0,0,0
ENSG00000278100,0,0,0,0,0,0,0,0
ENSG00000278102,0,0,0,0,0,0,0,0
ENSG00000278103,0,0,0,0,0,0,0,0
ENSG00000278104,0,0,0,0,0,0,0,0
ENSG00000278106,0,0,0,0,0,0,0,0
ENSG00000278107,10,11,7,11,4,8,5,7
ENSG00000278108,2,6,1,2,4,6,2,1
ENSG00000278109,0,0,0,0,0,0,0,0
ENSG00000278110,0,0,0,0,0,0,0,0
ENSG00000278112,1,1,0,0,1,7,5,1
ENSG00000278113,0,0,0,0,0,0,0,0
ENSG00000278122,0,0,0,0,0,0,0,0
ENSG00000278123,0,0,0,0,0,0,0,0
ENSG00000278124,0,0,0,0,0,0,0,0
ENSG00000278126,11,15,9,7,8,6,8,12
ENSG00000278128,0,0,0,0,0,0,0,0
ENSG00000278129,146,139,153,108,176,169,146,163
ENSG00000278130,0,0,0,0,0,0,0,0
ENSG00000278131,1,0,18,4,0,0,0,0
ENSG00000278133,65,68,49,42,60,82,42,63
ENSG00000278135,0,0,0,0,0,0,0,0
ENSG00000278138,0,0,0,0,0,0,0,0
ENSG00000278139,0,0,0,0,0,0,0,0
ENSG00000278143,0,0,0,0,0,0,0,0
ENSG00000278144,0,0,0,0,0,0,0,0
ENSG00000278146,1,1,1,0,0,0,0,1
ENSG00000278147,1,0,0,1,0,0,0,0
ENSG00000278151,0,0,0,0,0,0,0,0
ENSG00000278153,0,0,0,1,2,0,1,0
ENSG00000278156,51,80,58,47,49,107,41,60
ENSG00000278158,0,0,0,0,0,0,0,0
ENSG00000278159,0,0,0,0,0,0,0,0
ENSG00000278160,0,0,0,0,0,0,0,0
ENSG00000278171,0,1,0,0,0,0,0,0
ENSG00000278172,0,0,0,0,0,0,0,0
ENSG00000278175,24,16,29,16,31,29,27,25
ENSG00000278177,1,3,7,1,1,8,3,4
ENSG00000278180,0,0,0,0,0,0,0,0
ENSG00000278181,0,0,0,0,0,0,0,0
ENSG00000278182,0,0,0,0,0,0,0,0
ENSG00000278184,0,0,0,0,0,0,0,0
ENSG00000278188,0,0,0,0,0,0,0,0
ENSG00000278189,0,0,0,0,0,0,0,0
ENSG00000278192,0,1,3,1,1,0,1,2
ENSG00000278193,0,0,0,0,0,0,0,0
ENSG00000278195,0,0,2,0,2,4,9,1
ENSG00000278196,0,0,0,0,0,0,0,0
ENSG00000278197,0,0,0,0,0,0,0,0
ENSG00000278200,0,0,0,0,0,0,0,0
ENSG00000278202,0,0,0,0,0,0,0,0
ENSG00000278204,0,0,0,0,0,0,0,0
ENSG00000278205,0,0,0,0,0,0,0,0
ENSG00000278206,11,7,12,3,10,7,10,6
ENSG00000278212,3,2,6,1,0,0,1,1
ENSG00000278213,0,0,0,0,0,0,0,0
ENSG00000278214,4,1,9,1,5,6,2,3
ENSG00000278215,0,0,0,0,0,0,0,0
ENSG00000278217,0,0,0,0,0,0,0,0
ENSG00000278218,0,0,0,0,0,1,0,0
ENSG00000278221,0,0,0,0,0,0,0,0
ENSG00000278222,0,0,0,0,0,0,0,0
ENSG00000278223,0,0,0,0,0,0,0,0
ENSG00000278224,3,0,3,3,3,3,2,4
ENSG00000278226,0,0,0,0,0,0,0,0
ENSG00000278231,0,0,0,0,0,0,1,1
ENSG00000278233,0,0,0,0,0,0,0,0
ENSG00000278234,0,0,0,0,0,0,0,0
ENSG00000278236,1,1,2,0,2,3,1,0
ENSG00000278237,0,0,0,0,0,0,0,0
ENSG00000278238,6,4,6,2,7,3,5,1
ENSG00000278239,0,0,0,0,0,0,0,0
ENSG00000278242,0,0,0,0,0,0,0,0
ENSG00000278249,0,0,0,0,0,0,0,0
ENSG00000278250,0,0,0,0,0,0,0,0
ENSG00000278254,0,0,0,0,0,0,0,0
ENSG00000278255,0,0,0,0,1,0,0,0
ENSG00000278256,0,0,0,0,0,0,0,0
ENSG00000278259,0,0,0,0,0,0,0,0
ENSG00000278261,0,0,0,0,0,0,0,0
ENSG00000278263,0,0,0,0,0,0,0,0
ENSG00000278264,0,0,0,0,0,0,0,0
ENSG00000278265,0,0,0,0,0,0,0,0
ENSG00000278266,11,6,5,0,7,10,7,3
ENSG00000278267,0,1,5,4,2,4,3,1
ENSG00000278273,0,0,0,0,1,0,0,0
ENSG00000278274,0,0,0,0,0,0,0,0
ENSG00000278275,0,1,0,0,0,1,0,0
ENSG00000278276,0,1,0,0,1,0,0,0
ENSG00000278278,0,0,0,0,0,0,0,0
ENSG00000278281,1,1,1,2,4,1,0,1
ENSG00000278283,0,0,0,0,0,0,0,0
ENSG00000278287,0,0,0,0,0,0,0,0
ENSG00000278289,0,0,0,0,0,0,0,0
ENSG00000278291,7,5,6,1,4,1,3,2
ENSG00000278292,0,0,0,0,0,0,0,0
ENSG00000278294,0,0,0,0,0,0,0,0
